case_id,customer_id,created_date,closed_date,channel,department,team_name,agent_name,issue_category,issue_subcategory,priority,status,first_response_time_minutes,resolution_time_hours,sla_target_hours,sla_met_flag,reopened_flag,csat_score,escalation_flag,transfer_count,region,shift,resolution_type,root_cause_group,customer_type,queue_name
101165,5155,2025-01-11 06:58:00,,Portal,Customer Service,South Ops,South_Agent_7,Technical,System Error,High,Open,6,12.0,12,0,0,3.0,1,0,West,Night,Escalated,Incomplete Documentation,SMB,Escalation Queue
101166,7636,2025-01-11 09:29:00,2025-01-13 15:53:00,Chat,IT Support,Tech Support,Tech_Agent_2,Account,Profile Update,Medium,Closed,38,54.4,24,0,0,4.1,0,0,Central,Night,Automation,Training Gap,Enterprise,VIP Queue
101167,5992,2025-01-11 11:18:00,2025-01-11 18:36:00,Email,Finance Ops,Billing Support,Billing_Agent_5,Billing,Invoice Error,Low,Resolved,35,7.3,48,1,0,4.3,0,0,West,Night,Resolved,System Configuration,Enterprise,General Queue
101168,6317,2025-01-11 13:01:00,2025-01-12 19:01:00,Chat,Customer Service,South Ops,South_Agent_5,Technical,Integration Error,Medium,Closed,60,30.0,24,0,0,3.8,1,1,West,Evening,Escalated,Training Gap,SMB,General Queue
101169,7598,2025-01-11 06:34:00,2025-01-12 19:40:00,Portal,Customer Service,North Ops,North_Agent_6,Retention,Cancellation Request,Medium,Closed,87,37.1,24,0,0,4.1,1,0,West,Morning,Escalated,Incomplete Documentation,Mid-Market,Billing Queue
101170,5967,2025-01-11 18:44:00,2025-01-12 07:50:00,Phone,Customer Service,North Ops,North_Agent_4,Technical,Integration Error,Medium,Resolved,108,13.1,24,1,0,4.8,0,0,Central,Evening,Manual Correction,Manual Review Delay,Enterprise,VIP Queue
101171,6736,2025-01-11 06:44:00,2025-01-13 01:08:00,Phone,Finance Ops,Billing Support,Billing_Agent_3,Technical,Integration Error,Medium,Closed,79,42.4,24,0,0,4.7,0,0,West,Night,Escalated,Training Gap,SMB,Billing Queue
101172,5824,2025-01-11 15:18:00,2025-01-12 08:12:00,Portal,Finance Ops,Billing Support,Billing_Agent_6,Account,Access Request,Medium,Closed,4,16.9,24,1,0,3.6,0,0,South,Evening,Resolved,Incomplete Documentation,SMB,General Queue
101173,6807,2025-01-11 05:43:00,2025-01-12 05:55:00,Chat,Finance Ops,Billing Support,Billing_Agent_5,Retention,Service Complaint,Medium,Resolved,16,24.2,24,0,0,5.0,0,0,East,Night,Manual Correction,Incomplete Documentation,Enterprise,Escalation Queue
101174,6562,2025-01-11 00:40:00,,Email,IT Support,Tech Support,Tech_Agent_2,Technical,System Error,High,Open,34,28.7,12,0,0,4.0,1,0,East,Morning,Escalated,System Configuration,Mid-Market,Technical Queue
101175,5719,2025-01-11 18:52:00,,Email,Customer Success,Retention Desk,Retention_Agent_3,General,Information Request,Medium,Open,10,8.1,24,0,0,4.4,0,0,South,Evening,Resolved,Incomplete Documentation,Enterprise,VIP Queue
101176,7482,2025-01-11 12:48:00,,Chat,Finance Ops,Billing Support,Billing_Agent_6,Retention,Service Complaint,Low,Open,57,30.1,48,0,0,5.0,0,0,East,Morning,Resolved,Manual Review Delay,SMB,Technical Queue
101177,5017,2025-01-11 05:16:00,2025-01-12 06:10:00,Chat,Customer Service,South Ops,South_Agent_2,Retention,Cancellation Request,High,Closed,24,24.9,12,0,0,4.6,0,1,Central,Night,Pending Third Party,Manual Review Delay,SMB,Technical Queue
101178,6528,2025-01-11 13:28:00,2025-01-12 19:52:00,Phone,IT Support,Tech Support,Tech_Agent_6,Retention,Service Complaint,Medium,Closed,114,30.4,24,0,0,4.6,0,2,East,Evening,Manual Correction,Incomplete Documentation,SMB,Technical Queue
101179,6576,2025-01-11 01:19:00,2025-01-11 10:31:00,Phone,Customer Success,Retention Desk,Retention_Agent_5,Billing,Refund Request,Low,Closed,85,9.2,48,1,0,4.4,0,3,West,Morning,Resolved,Incomplete Documentation,Enterprise,VIP Queue
101180,7820,2025-01-11 16:40:00,2025-01-12 11:58:00,Chat,Finance Ops,Billing Support,Billing_Agent_8,Account,Access Request,Medium,Resolved,12,19.3,24,1,0,4.5,0,1,South,Night,Pending Third Party,Manual Review Delay,Mid-Market,General Queue
101181,6956,2025-01-11 08:25:00,2025-01-13 05:01:00,Chat,IT Support,Tech Support,Tech_Agent_6,Retention,Plan Change,High,Closed,100,44.6,12,0,0,3.7,1,0,Central,Evening,Escalated,Training Gap,Enterprise,General Queue
101182,5603,2025-01-11 15:32:00,2025-01-11 23:56:00,Portal,Customer Service,South Ops,South_Agent_4,Account,Access Request,Medium,Closed,74,8.4,24,1,0,4.3,0,0,South,Morning,Manual Correction,Queue Imbalance,Enterprise,Escalation Queue
101183,7639,2025-01-11 03:59:00,2025-01-11 18:23:00,Phone,Customer Success,Retention Desk,Retention_Agent_2,Technical,Login Issue,Low,Closed,2,14.4,48,1,0,4.4,0,0,East,Evening,Resolved,Manual Review Delay,Enterprise,Escalation Queue
101184,8398,2025-01-11 14:26:00,2025-01-11 22:50:00,Email,Customer Service,North Ops,North_Agent_8,General,Information Request,Medium,Closed,28,8.4,24,1,0,4.0,0,0,East,Evening,Resolved,Manual Review Delay,SMB,Technical Queue
101185,6261,2025-01-11 13:03:00,,Phone,Customer Success,Retention Desk,Retention_Agent_7,General,Document Upload,Low,Open,29,9.5,48,0,0,4.2,0,0,East,Night,Resolved,Training Gap,SMB,General Queue
101186,8066,2025-01-11 04:52:00,2025-01-11 08:34:00,Email,Customer Service,North Ops,North_Agent_2,General,Follow-up,Low,Closed,92,3.7,48,1,0,4.5,0,2,West,Night,Resolved,System Configuration,Enterprise,VIP Queue
101187,5396,2025-01-11 16:47:00,2025-01-11 19:35:00,Portal,Finance Ops,Billing Support,Billing_Agent_5,Billing,Invoice Error,High,Closed,59,2.8,12,1,0,5.0,0,0,Central,Night,Resolved,Incomplete Documentation,SMB,VIP Queue
101188,6765,2025-01-11 09:50:00,2025-01-12 03:38:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Retention,Plan Change,High,Closed,94,17.8,12,0,0,4.2,0,1,West,Morning,Resolved,System Configuration,Enterprise,Technical Queue
101189,7058,2025-01-11 16:36:00,2025-01-11 21:54:00,Portal,Customer Service,South Ops,South_Agent_5,Technical,Login Issue,Medium,Resolved,49,5.3,24,1,0,4.7,0,0,Central,Evening,Manual Correction,Queue Imbalance,SMB,Escalation Queue
101190,5748,2025-01-11 02:00:00,2025-01-13 03:42:00,Portal,Customer Service,South Ops,South_Agent_2,Technical,Login Issue,High,Closed,39,49.7,12,0,0,4.3,0,0,West,Evening,Resolved,Queue Imbalance,Enterprise,VIP Queue
101191,5326,2025-01-11 21:43:00,2025-01-12 03:37:00,Phone,IT Support,Tech Support,Tech_Agent_1,General,Information Request,Medium,Closed,159,5.9,24,1,0,4.9,0,0,South,Morning,Escalated,Manual Review Delay,Mid-Market,VIP Queue
101192,7398,2025-01-11 11:40:00,,Chat,Customer Service,North Ops,North_Agent_5,Account,Profile Update,Medium,Open,118,16.9,24,0,0,4.7,0,3,West,Evening,Resolved,Incomplete Documentation,SMB,VIP Queue
101193,8912,2025-01-11 09:04:00,2025-01-13 02:34:00,Phone,Customer Service,North Ops,North_Agent_4,Billing,Invoice Error,Low,Closed,44,41.5,48,1,0,4.9,0,1,Central,Night,Resolved,Incomplete Documentation,SMB,Escalation Queue
101194,6538,2025-01-11 17:49:00,2025-01-12 16:07:00,Phone,Customer Service,North Ops,North_Agent_8,Billing,Invoice Error,High,Closed,148,22.3,12,0,0,5.0,0,0,South,Evening,Resolved,Incomplete Documentation,SMB,VIP Queue
101195,7792,2025-01-11 11:29:00,2025-01-11 19:29:00,Phone,Finance Ops,Billing Support,Billing_Agent_5,General,Follow-up,Medium,Closed,30,8.0,24,1,1,4.4,0,0,South,Evening,Resolved,Training Gap,Enterprise,Billing Queue
101196,8994,2025-01-11 20:50:00,2025-01-13 00:08:00,Phone,Finance Ops,Billing Support,Billing_Agent_6,Retention,Service Complaint,Urgent,Closed,26,27.3,4,0,0,4.4,0,1,South,Evening,Automation,System Configuration,Enterprise,General Queue
101197,8421,2025-01-11 13:42:00,2025-01-12 04:24:00,Email,Customer Service,North Ops,North_Agent_6,Retention,Plan Change,Medium,Closed,34,14.7,24,1,0,4.1,0,0,West,Morning,Manual Correction,Training Gap,SMB,Escalation Queue
101198,8338,2025-01-11 23:52:00,2025-01-12 05:46:00,Portal,Customer Service,North Ops,North_Agent_3,General,Follow-up,Medium,Resolved,103,5.9,24,1,0,4.6,0,0,West,Evening,Resolved,Queue Imbalance,Mid-Market,VIP Queue
101199,5769,2025-01-11 14:06:00,2025-01-12 17:24:00,Phone,Customer Success,Retention Desk,Retention_Agent_1,Retention,Plan Change,Medium,Closed,300,27.3,24,0,0,4.8,1,1,Central,Night,Escalated,Incomplete Documentation,SMB,Technical Queue
101200,6819,2025-01-11 11:06:00,2025-01-12 04:54:00,Phone,Customer Service,North Ops,North_Agent_7,Account,Profile Update,Medium,Closed,138,17.8,24,1,0,5.0,0,0,West,Night,Manual Correction,Incomplete Documentation,Mid-Market,VIP Queue
101201,8846,2025-01-11 11:53:00,2025-01-12 05:29:00,Phone,IT Support,Tech Support,Tech_Agent_7,General,Information Request,Medium,Closed,50,17.6,24,1,0,4.2,0,0,East,Night,Resolved,Incomplete Documentation,SMB,General Queue
101202,5586,2025-01-11 06:39:00,2025-01-12 02:39:00,Chat,IT Support,Tech Support,Tech_Agent_2,Account,Access Request,Urgent,Closed,73,20.0,4,0,0,4.0,0,0,Central,Morning,Resolved,System Configuration,Mid-Market,VIP Queue
101203,5688,2025-01-11 18:43:00,2025-01-12 12:01:00,Phone,Customer Service,North Ops,North_Agent_7,Account,Access Request,Medium,Resolved,63,17.3,24,1,0,5.0,0,0,East,Morning,Resolved,System Configuration,Enterprise,VIP Queue
101204,8085,2025-01-11 07:13:00,2025-01-11 14:01:00,Chat,Customer Success,Retention Desk,Retention_Agent_4,Technical,Login Issue,Medium,Resolved,33,6.8,24,1,0,3.5,1,1,Central,Morning,Escalated,Manual Review Delay,Mid-Market,VIP Queue
101205,5902,2025-01-11 13:05:00,2025-01-11 23:17:00,Phone,Customer Service,North Ops,North_Agent_1,Technical,System Error,Low,Closed,108,10.2,48,1,0,4.1,0,0,South,Night,Resolved,Incomplete Documentation,Mid-Market,VIP Queue
101206,7015,2025-01-11 21:37:00,2025-01-12 10:19:00,Email,Customer Service,North Ops,North_Agent_6,Technical,Integration Error,Medium,Closed,54,12.7,24,1,0,5.0,0,1,Central,Night,Manual Correction,Incomplete Documentation,Mid-Market,Technical Queue
101207,6405,2025-01-11 02:12:00,2025-01-11 10:12:00,Email,Customer Service,South Ops,South_Agent_5,General,Document Upload,Low,Closed,33,8.0,48,1,0,4.4,0,0,East,Night,Resolved,Training Gap,Mid-Market,VIP Queue
101208,5473,2025-01-11 07:37:00,2025-01-13 22:19:00,Email,Customer Success,Retention Desk,Retention_Agent_8,Retention,Cancellation Request,Medium,Closed,24,62.7,24,0,0,3.9,0,3,South,Morning,Manual Correction,System Configuration,SMB,General Queue
101209,8049,2025-01-11 20:12:00,2025-01-12 04:06:00,Phone,Customer Service,North Ops,North_Agent_2,Account,Access Request,High,Closed,66,7.9,12,1,0,5.0,0,0,Central,Night,Manual Correction,Manual Review Delay,Mid-Market,Technical Queue
101210,5006,2025-01-11 19:41:00,2025-01-12 08:29:00,Chat,Customer Service,South Ops,South_Agent_6,Account,Duplicate Record,Low,Closed,28,12.8,48,1,0,4.0,0,0,South,Morning,Resolved,Manual Review Delay,SMB,Escalation Queue
101211,8159,2025-01-11 14:27:00,2025-01-12 06:51:00,Email,Customer Success,Retention Desk,Retention_Agent_1,Technical,System Error,Medium,Closed,122,16.4,24,1,0,2.8,1,3,South,Night,Escalated,Training Gap,Mid-Market,Billing Queue
101212,6619,2025-01-11 07:34:00,2025-01-11 15:22:00,Portal,Customer Success,Retention Desk,Retention_Agent_6,General,Document Upload,High,Resolved,35,7.8,12,1,0,4.2,0,1,Central,Night,Manual Correction,Manual Review Delay,SMB,VIP Queue
101213,7785,2025-01-11 07:28:00,2025-01-12 18:46:00,Email,Finance Ops,Billing Support,Billing_Agent_4,Technical,System Error,Medium,Closed,37,35.3,24,0,0,5.0,0,0,East,Morning,Resolved,Incomplete Documentation,SMB,Escalation Queue
101214,5140,2025-01-11 22:42:00,2025-01-13 01:12:00,Phone,Finance Ops,Billing Support,Billing_Agent_5,Technical,Integration Error,Medium,Closed,142,26.5,24,0,1,3.6,0,2,South,Evening,Resolved,Manual Review Delay,SMB,Escalation Queue
101215,7584,2025-01-11 19:35:00,2025-01-12 04:47:00,Phone,Customer Service,North Ops,North_Agent_7,Account,Access Request,High,Closed,91,9.2,12,1,0,4.9,0,0,West,Evening,Resolved,System Configuration,Mid-Market,Technical Queue
101216,5862,2025-01-11 05:12:00,2025-01-11 17:42:00,Phone,IT Support,Tech Support,Tech_Agent_1,Billing,Refund Request,Low,Closed,133,12.5,48,1,0,4.9,0,0,West,Night,Resolved,Manual Review Delay,SMB,General Queue
101217,8338,2025-01-11 13:22:00,2025-01-11 18:52:00,Chat,Customer Service,South Ops,South_Agent_7,Retention,Plan Change,High,Closed,26,5.5,12,1,0,4.4,0,1,West,Morning,Manual Correction,Incomplete Documentation,SMB,Escalation Queue
101218,6426,2025-01-11 23:08:00,2025-01-12 05:56:00,Email,IT Support,Tech Support,Tech_Agent_5,Account,Duplicate Record,Medium,Resolved,13,6.8,24,1,0,4.2,0,0,East,Evening,Manual Correction,Incomplete Documentation,SMB,General Queue
101219,7871,2025-01-11 23:46:00,2025-01-12 01:10:00,Phone,Customer Success,Retention Desk,Retention_Agent_7,Account,Duplicate Record,Urgent,Resolved,30,1.4,4,1,0,4.1,0,1,East,Morning,Resolved,Manual Review Delay,Enterprise,Billing Queue
101220,7681,2025-01-11 10:22:00,2025-01-11 20:52:00,Chat,Finance Ops,Billing Support,Billing_Agent_8,General,Information Request,Low,Closed,14,10.5,48,1,0,3.9,0,0,West,Night,Automation,System Configuration,Enterprise,Billing Queue
101221,5893,2025-01-11 04:56:00,2025-01-12 15:32:00,Chat,IT Support,Tech Support,Tech_Agent_6,Retention,Service Complaint,High,Closed,93,34.6,12,0,0,4.1,0,1,West,Night,Automation,Queue Imbalance,Enterprise,General Queue
101222,6542,2025-01-11 23:09:00,2025-01-12 11:15:00,Email,Finance Ops,Billing Support,Billing_Agent_7,General,Information Request,Medium,Closed,85,12.1,24,1,1,3.8,0,2,East,Night,Resolved,Queue Imbalance,Enterprise,Billing Queue
101223,8870,2025-01-11 16:10:00,2025-01-11 18:22:00,Phone,Customer Service,North Ops,North_Agent_5,Billing,Refund Request,High,Resolved,73,2.2,12,1,0,4.3,0,2,Central,Morning,Automation,Queue Imbalance,Mid-Market,Escalation Queue
101224,7959,2025-01-11 05:04:00,2025-01-11 21:40:00,Chat,Finance Ops,Billing Support,Billing_Agent_7,General,Follow-up,Medium,Closed,21,16.6,24,1,0,4.8,0,0,East,Morning,Resolved,Manual Review Delay,Mid-Market,General Queue
101225,7817,2025-01-11 16:40:00,2025-01-12 17:40:00,Portal,Customer Service,North Ops,North_Agent_8,Technical,System Error,Medium,Closed,48,25.0,24,0,0,4.4,0,0,West,Night,Resolved,Training Gap,SMB,VIP Queue
101226,7590,2025-01-11 13:02:00,2025-01-12 10:50:00,Portal,Customer Service,North Ops,North_Agent_1,Retention,Plan Change,Low,Closed,116,21.8,48,1,0,4.5,0,2,East,Evening,Resolved,Manual Review Delay,Enterprise,General Queue
101227,7627,2025-01-11 04:09:00,2025-01-11 05:15:00,Email,Customer Service,North Ops,North_Agent_3,Billing,Invoice Error,Medium,Closed,91,1.1,24,1,0,4.1,0,0,West,Morning,Escalated,Manual Review Delay,SMB,Escalation Queue
101228,8052,2025-01-11 09:20:00,2025-01-11 13:38:00,Email,Customer Success,Retention Desk,Retention_Agent_1,General,Follow-up,Medium,Closed,54,4.3,24,1,0,4.2,0,0,Central,Night,Resolved,System Configuration,SMB,Billing Queue
101229,6222,2025-01-11 23:59:00,2025-01-12 18:17:00,Email,IT Support,Tech Support,Tech_Agent_3,Retention,Plan Change,Low,Closed,11,18.3,48,1,0,3.9,0,1,West,Morning,Pending Third Party,Training Gap,SMB,Technical Queue
101230,5080,2025-01-11 13:50:00,2025-01-11 19:56:00,Portal,Customer Service,North Ops,North_Agent_6,General,Information Request,Medium,Resolved,133,6.1,24,1,0,4.8,0,0,East,Night,Manual Correction,Manual Review Delay,Mid-Market,Escalation Queue
101231,7207,2025-01-11 17:42:00,2025-01-12 06:54:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Retention,Cancellation Request,Medium,Closed,64,13.2,24,1,0,4.5,0,0,Central,Morning,Automation,Queue Imbalance,SMB,General Queue
101232,7272,2025-01-11 06:08:00,2025-01-11 10:38:00,Phone,Customer Service,South Ops,South_Agent_5,General,Document Upload,Low,Closed,122,4.5,48,1,0,4.6,0,1,East,Evening,Automation,System Configuration,Mid-Market,General Queue
101233,5660,2025-01-11 07:02:00,2025-01-12 10:38:00,Phone,Customer Service,North Ops,North_Agent_5,Technical,Integration Error,Medium,Resolved,68,27.6,24,0,0,3.8,1,2,Central,Night,Escalated,Incomplete Documentation,SMB,Technical Queue
101234,6489,2025-01-11 17:16:00,2025-01-12 03:34:00,Phone,Customer Service,North Ops,North_Agent_6,Billing,Invoice Error,High,Resolved,26,10.3,12,1,0,4.0,0,0,West,Evening,Resolved,System Configuration,Enterprise,General Queue
101235,7699,2025-01-11 17:43:00,,Chat,Customer Service,South Ops,South_Agent_4,Account,Profile Update,High,Open,68,19.4,12,0,0,4.0,0,3,East,Morning,Resolved,System Configuration,Mid-Market,Escalation Queue
101236,7204,2025-01-11 12:01:00,2025-01-11 20:55:00,Chat,IT Support,Tech Support,Tech_Agent_7,Account,Access Request,Medium,Closed,30,8.9,24,1,0,4.4,0,1,West,Night,Resolved,Incomplete Documentation,Mid-Market,General Queue
101237,6227,2025-01-11 06:25:00,2025-01-12 18:13:00,Phone,Customer Service,North Ops,North_Agent_4,Technical,Login Issue,High,Closed,27,35.8,12,0,0,4.9,0,0,West,Morning,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
101238,5526,2025-01-11 12:15:00,2025-01-11 22:33:00,Phone,Customer Success,Retention Desk,Retention_Agent_3,Technical,Integration Error,Medium,Closed,34,10.3,24,1,0,4.0,1,0,East,Morning,Escalated,Manual Review Delay,SMB,Escalation Queue
101239,6638,2025-01-11 22:10:00,2025-01-13 04:10:00,Phone,Finance Ops,Billing Support,Billing_Agent_5,Account,Duplicate Record,Low,Closed,25,30.0,48,1,0,4.2,0,0,East,Morning,Resolved,Training Gap,SMB,Technical Queue
101240,7578,2025-01-11 06:57:00,2025-01-13 17:33:00,Email,IT Support,Tech Support,Tech_Agent_3,Technical,Integration Error,Urgent,Closed,95,58.6,4,0,0,3.3,1,0,South,Night,Escalated,Training Gap,SMB,Billing Queue
101241,7477,2025-01-11 22:06:00,2025-01-12 06:54:00,Portal,Finance Ops,Billing Support,Billing_Agent_5,General,Document Upload,High,Closed,74,8.8,12,1,1,3.4,0,0,West,Evening,Resolved,Queue Imbalance,Enterprise,Billing Queue
101242,6013,2025-01-11 00:53:00,2025-01-12 13:05:00,Email,Finance Ops,Billing Support,Billing_Agent_8,Retention,Service Complaint,Medium,Closed,76,36.2,24,0,0,3.6,1,1,Central,Evening,Escalated,Incomplete Documentation,Enterprise,General Queue
101243,5270,2025-01-11 18:43:00,2025-01-12 23:49:00,Email,Customer Success,Retention Desk,Retention_Agent_1,Billing,Payment Failure,High,Closed,98,29.1,12,0,0,4.4,0,0,South,Night,Resolved,Queue Imbalance,Enterprise,General Queue
101244,6120,2025-01-11 04:59:00,2025-01-12 02:11:00,Phone,Finance Ops,Billing Support,Billing_Agent_6,Account,Duplicate Record,Low,Closed,108,21.2,48,1,0,4.8,0,0,Central,Morning,Resolved,Training Gap,SMB,VIP Queue
101245,7156,2025-01-11 04:12:00,2025-01-11 13:30:00,Portal,Customer Service,South Ops,South_Agent_3,Retention,Cancellation Request,Medium,Closed,67,9.3,24,1,0,3.7,0,0,South,Night,Resolved,Queue Imbalance,Mid-Market,VIP Queue
101246,8544,2025-01-11 23:54:00,2025-01-12 03:12:00,Portal,Customer Service,North Ops,North_Agent_8,General,Follow-up,High,Closed,20,3.3,12,1,1,3.3,0,2,South,Night,Resolved,Manual Review Delay,Enterprise,Technical Queue
101247,8876,2025-01-11 05:49:00,2025-01-11 11:01:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Billing,Invoice Error,Medium,Resolved,49,5.2,24,1,0,4.0,0,1,East,Morning,Manual Correction,Manual Review Delay,Mid-Market,Technical Queue
101248,7426,2025-01-11 13:44:00,2025-01-12 10:02:00,Email,Customer Success,Retention Desk,Retention_Agent_6,General,Document Upload,High,Closed,110,20.3,12,0,0,4.2,0,3,West,Evening,Automation,Incomplete Documentation,SMB,General Queue
101249,6551,2025-01-11 04:18:00,2025-01-12 06:24:00,Phone,Customer Success,Retention Desk,Retention_Agent_4,Technical,Integration Error,Urgent,Resolved,50,26.1,4,0,0,4.1,0,0,South,Morning,Manual Correction,System Configuration,SMB,Technical Queue
101250,6797,2025-01-11 15:37:00,2025-01-12 05:31:00,Portal,Customer Service,South Ops,South_Agent_4,General,Follow-up,Low,Closed,29,13.9,48,1,0,4.1,0,3,South,Evening,Manual Correction,Incomplete Documentation,Mid-Market,Escalation Queue
101251,8610,2025-01-11 17:46:00,2025-01-11 22:46:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Account,Duplicate Record,Medium,Closed,59,5.0,24,1,0,4.6,0,0,West,Evening,Manual Correction,Incomplete Documentation,SMB,General Queue
101252,5325,2025-01-11 03:04:00,2025-01-14 01:58:00,Chat,Finance Ops,Billing Support,Billing_Agent_5,Retention,Service Complaint,High,Closed,23,70.9,12,0,0,2.9,1,3,Central,Night,Escalated,System Configuration,SMB,Billing Queue
101253,8045,2025-01-11 01:57:00,2025-01-11 18:27:00,Chat,Customer Service,North Ops,North_Agent_7,Technical,Integration Error,Medium,Closed,36,16.5,24,1,0,4.7,0,0,South,Night,Manual Correction,System Configuration,SMB,VIP Queue
